"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"8880",8880,"c073a7be-b65c-43f9-a6b8-a03c35651910","c073a7be-b65c-43f9-a6b8-a03c35651910","Awka South","Anambra","Southeast",75,"6.181268692016602 7.063828110694885 135.0 4.0","1343377062852.jpg","anambra_awka_south","1343377062852.jpg","Tap",NA,NA,"outlet","Umuanum Nibo","II","Yes","Tap (unknown lift)","No","Under Construction","No","Water Scheme, Source within 100m"
"8881",8881,"02b15f48-8202-4dfd-bbc4-bb70fe941fec","02b15f48-8202-4dfd-bbc4-bb70fe941fec","Awka South","Anambra","Southeast",75,"6.220884919166565 7.068184018135071 105.0 4.0","1343648403346.jpg","anambra_awka_south","1343648403346.jpg","Tap",NA,NA,"outlet","NO 18 DR IFEBI CRESCENT UMUDIOKA VILLAGE","4 UMUDIOKA NO 18 DR IFEBI CRESCENT","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"8882",8882,"35e53827-5f88-435c-b2de-b1ce5514f35d","35e53827-5f88-435c-b2de-b1ce5514f35d","Awka South","Anambra","Southeast",75,"6.214989423751831 7.087833881378174 161.0 4.0","1343559630057.jpg","anambra_awka_south","1343559630057.jpg","Borehole",NA,"borehole_tube_well","water_source","Nkwelle","1","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"8883",8883,"2c1233f8-b5b8-4644-88ec-081b89149a7a","2c1233f8-b5b8-4644-88ec-081b89149a7a","Awka South","Anambra","Southeast",75,"6.180539131164551 7.123190760612488 88.0 4.0","1343299567742.jpg","anambra_awka_south","1343299567742.jpg","Tap",NA,NA,"outlet","ISIAGU","ISIAGU WD1","Yes","Tap (unknown lift)","No","Poorly Constructed","No",NA
"8884",8884,"3330359f-70fa-4ffb-a2c3-df7716a57f61","3330359f-70fa-4ffb-a2c3-df7716a57f61","Awka South","Anambra","Southeast",75,"6.170217990875244 7.064042687416077 162.0 4.0","1343381664578.jpg","anambra_awka_south","1343381664578.jpg","Tap",NA,NA,"outlet","NIBO","EZEAWULU","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"8885",8885,"d72bae45-c06e-48da-bc7c-166fff52beff","d72bae45-c06e-48da-bc7c-166fff52beff","Awka South","Anambra","Southeast",75,"6.210166811943054 7.057283520698547 114.0 6.0","1343573354993.jpg","anambra_awka_south","1343573354993.jpg","Borehole",NA,"borehole_tube_well","water_source","Amikwo","6","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"8886",8886,"e54d573f-0086-4a22-8875-970257fae823","e54d573f-0086-4a22-8875-970257fae823","Awka South","Anambra","Southeast",75,"6.155669689178467 7.04398512840271 140.0 4.0","1343394578839.jpg","anambra_awka_south","1343394578839.jpg","Tap",NA,NA,"outlet","Isiakpu Nise","I","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"8887",8887,"5a239458-44bc-4381-8127-19ae55fe7a22","5a239458-44bc-4381-8127-19ae55fe7a22","Awka South","Anambra","Southeast",75,"6.213573217391968 7.086106538772583 177.0 3.0","1343562610222.jpg","anambra_awka_south","1343562610222.jpg","Tap",NA,NA,"outlet","Nkwele","Ward 1","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 1km"
"8888",8888,"2c14a62d-bb7f-47db-9d7b-36faa0d78c62","2c14a62d-bb7f-47db-9d7b-36faa0d78c62","Awka South","Anambra","Southeast",75,"6.184605360031128 7.080130577087402 145.0 4.0","1343402036664.jpg","anambra_awka_south","1343402036664.jpg","Tap",NA,NA,"outlet","Obuofia Ifite Nibo","III","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"8889",8889,"32c088ea-63c1-4caa-85b0-8e3f58bc4ade","32c088ea-63c1-4caa-85b0-8e3f58bc4ade","Awka South","Anambra","Southeast",75,"6.201213598251343 7.062272429466248 121.0 4.0","1343569366640.jpg","anambra_awka_south","1343569366640.jpg","Tap",NA,NA,"outlet","Amikwo","6","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 1km"
