"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"34132",34132,"d711d062-d31d-4954-959e-b7ea8c9469c2","d711d062-d31d-4954-959e-b7ea8c9469c2","Gamawa","Bauchi","Northeast",232,"12.12875093 10.53827995 383.29998779296875 5.0","1339755004544.jpg","bauchi_gamawa","1339755004544.jpg","Tap",NA,NA,"outlet","Kulogu","Gamawa south","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"34133",34133,"580e73a6-a8f9-4b8b-8e42-ef16287dcc1b","580e73a6-a8f9-4b8b-8e42-ef16287dcc1b","Gamawa","Bauchi","Northeast",232,"12.04030706 10.76250204 403.8999938964844 5.0","1339594075797.jpg","bauchi_gamawa","1339594075797.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Garin makau","Marana","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34134",34134,"a6a15869-e321-4cb4-91b0-1ae875a91b52","a6a15869-e321-4cb4-91b0-1ae875a91b52","Gamawa","Bauchi","Northeast",232,"11.82213058 10.75793531 420.0 5.0","1339770377493.jpg","bauchi_gamawa","1339770377493.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Dallari","Tarmasuwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34135",34135,"d33889d2-c982-464d-bdd1-2d8cd038f779","d33889d2-c982-464d-bdd1-2d8cd038f779","Gamawa","Bauchi","Northeast",232,"12.04030118 10.76040447 390.8999938964844 5.0","1339594690956.jpg","bauchi_gamawa","1339594690956.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Garin makau","Marana","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34136",34136,"953570f8-90a8-4821-8cb9-b29a52a82fa8","953570f8-90a8-4821-8cb9-b29a52a82fa8","Gamawa","Bauchi","Northeast",232,"11.83095737 10.79112796 406.3999938964844 5.0","1339755490089.jpg","bauchi_gamawa","1339755490089.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Tarmasuwa","Tarmasuwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34137",34137,"2a9f1995-c4ea-43ac-b150-66686128f526","2a9f1995-c4ea-43ac-b150-66686128f526","Gamawa","Bauchi","Northeast",232,"11.83426525 10.7623855 417.3999938964844 5.0","1339771313192.jpg","bauchi_gamawa","1339771313192.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Garin makama","Zindiwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34138",34138,"e78c8819-87f1-4e9d-8768-357b6e199e04","e78c8819-87f1-4e9d-8768-357b6e199e04","Gamawa","Bauchi","Northeast",232,"12.28205739 10.65257714 368.0 5.0","1339761422074.jpg","bauchi_gamawa","1339761422074.jpg","Tap",NA,NA,"outlet","Bulanna","Tumbi","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"34139",34139,"681cb490-fef2-4bda-b162-f2c411be5a45","681cb490-fef2-4bda-b162-f2c411be5a45","Gamawa","Bauchi","Northeast",232,"12.1320254 10.52921107 377.79998779296875 5.0","1339756824241.jpg","bauchi_gamawa","1339756824241.jpg","Tap",NA,NA,"outlet","Agwa mallam sale","Gamawa south","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"34140",34140,"366fb9e3-532f-46cf-b8fe-5eae10890821","366fb9e3-532f-46cf-b8fe-5eae10890821","Gamawa","Bauchi","Northeast",232,"11.93808855 10.70923387 405.1000061035156 5.0","1339855058983.jpg","bauchi_gamawa","1339855058983.jpg","Borehole",NA,"borehole_tube_well","water_source","Bulawudo","Udubo north east","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"34141",34141,"ad7b930a-2636-4d44-af2d-6559ad2cecfb","ad7b930a-2636-4d44-af2d-6559ad2cecfb","Gamawa","Bauchi","Northeast",232,"11.77315253 10.76375229 416.20001220703125 5.0","1339764489450.jpg","bauchi_gamawa","1339764489450.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Dalmari","Tarmasuwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34142",34142,"468ccf26-e869-4b16-9ffc-bed6560c371f","468ccf26-e869-4b16-9ffc-bed6560c371f","Gamawa","Bauchi","Northeast",232,"11.82781074 10.83968938 441.8999938964844 5.0","1339777091689.jpg","bauchi_gamawa","1339777091689.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Garin kure","Zindiwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34143",34143,"049ed71d-92f5-426f-bce3-31568d048f09","049ed71d-92f5-426f-bce3-31568d048f09","Gamawa","Bauchi","Northeast",232,"12.04222582 10.73936876 385.1000061035156 5.0","1339600597569.jpg","bauchi_gamawa","1339600597569.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Duwaru","Udubo north east","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34144",34144,"2f53a878-f3aa-44c1-8129-f781b5911b8f","2f53a878-f3aa-44c1-8129-f781b5911b8f","Gamawa","Bauchi","Northeast",232,"12.1271596 10.54161416 387.8999938964844 5.0","1339754731077.jpg","bauchi_gamawa","1339754731077.jpg","Tap",NA,NA,"outlet","Agwataru carpenter","Gamawa south","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"34145",34145,"de077586-7f98-466c-969e-dcfe8779affa","de077586-7f98-466c-969e-dcfe8779affa","Gamawa","Bauchi","Northeast",232,"11.78942304 10.79252737 429.1000061035156 5.0","1339762124255.jpg","bauchi_gamawa","1339762124255.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Bauchiri","Tarmasuwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34146",34146,"74225122-a38a-46ff-8c5f-2a0d9436aeae","74225122-a38a-46ff-8c5f-2a0d9436aeae","Gamawa","Bauchi","Northeast",232,"12.12970234 10.54260737 381.20001220703125 5.0","1339752614642.jpg","bauchi_gamawa","1339752614642.jpg","Tap",NA,NA,"outlet","Agobaba","Gamawa south","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"34147",34147,"78fe19bd-2605-4ecf-b03b-fa1d1c57b222","78fe19bd-2605-4ecf-b03b-fa1d1c57b222","Gamawa","Bauchi","Northeast",232,"11.88236142 10.80987594 395.6000061035156 5.0","1339839181488.jpg","bauchi_gamawa","1339839181488.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Zindiwa","Zindiwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34148",34148,"ef064da9-e810-4107-ae0e-3371e96f3ed6","ef064da9-e810-4107-ae0e-3371e96f3ed6","Gamawa","Bauchi","Northeast",232,"11.82646402 10.83335814 444.6000061035156 5.0","1339776216987.jpg","bauchi_gamawa","1339776216987.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Garin kure","Tarmasuwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34149",34149,"92ebc078-6651-436c-b3d2-0384c9975889","92ebc078-6651-436c-b3d2-0384c9975889","Gamawa","Bauchi","Northeast",232,"12.2311869 10.52783368 369.8999938964844 5.0","1339840040595.jpg","bauchi_gamawa","1339840040595.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Kudujariro","Jadori","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34150",34150,"88e0cfa2-6931-4abf-9c84-6bcbe6f7775a","88e0cfa2-6931-4abf-9c84-6bcbe6f7775a","Gamawa","Bauchi","Northeast",232,"12.28454779 10.55455028 373.79998779296875 5.0","1339772158490.jpg","bauchi_gamawa","1339772158490.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Kadikadi","Tumbi","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34151",34151,"619d924c-113d-4dfc-9d81-d7a79321e681","619d924c-113d-4dfc-9d81-d7a79321e681","Gamawa","Bauchi","Northeast",232,"12.22250801 10.74195284 380.79998779296875 5.0","1339591119087.jpg","bauchi_gamawa","1339591119087.jpg","Borehole",NA,"borehole_tube_well","water_source","Alagarunu","Alagarunu","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"34152",34152,"eea4387b-ed81-44c1-9b70-6bc23d8c1699","eea4387b-ed81-44c1-9b70-6bc23d8c1699","Gamawa","Bauchi","Northeast",232,"11.96439087 10.74204126 381.8999938964844 5.0","1339844790717.jpg","bauchi_gamawa","1339844790717.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Wabu","Udubo north east","No",NA,"No","Dry Well","No","Stand Alone Water Point"
"34153",34153,"3c24d212-cbf6-4c3c-93c7-33a1b08d3a24","3c24d212-cbf6-4c3c-93c7-33a1b08d3a24","Gamawa","Bauchi","Northeast",232,"11.82949282 10.79049997 410.0 5.0","1339755228049.jpg","bauchi_gamawa","1339755228049.jpg","Unprotected Spring",NA,"developed_protected_spring_water","water_source","Tarmasuwa","Tarmasuwa","No",NA,"No","Dry Well","No","Stand Alone Water Point"
"34154",34154,"018b27cd-97a9-4cde-adb2-65c5ffd0fb3b","018b27cd-97a9-4cde-adb2-65c5ffd0fb3b","Gamawa","Bauchi","Northeast",232,"11.83145983 10.79073205 403.0 5.0","1339756069594.jpg","bauchi_gamawa","1339756069594.jpg","Tap",NA,NA,"outlet","Tarmasuwa","Tarmasuwa","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"34155",34155,"055cbbd1-d14b-4884-a3db-c930f5fe03a1","055cbbd1-d14b-4884-a3db-c930f5fe03a1","Gamawa","Bauchi","Northeast",232,"11.82463733 10.79171161 393.8999938964844 5.0","1339758264108.jpg","bauchi_gamawa","1339758264108.jpg","Tap",NA,NA,"outlet","Tarmasuwa","Tarmasuwa","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 1km"
"34156",34156,"f57a9314-5b4b-4a0e-8252-9f1ae14d312c","f57a9314-5b4b-4a0e-8252-9f1ae14d312c","Gamawa","Bauchi","Northeast",232,"11.80614534 10.50311548 409.29998779296875 5.0","1339924468716.jpg","bauchi_gamawa","1339924468716.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Ido","Raga","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34157",34157,"dcf9f77d-ed5e-498e-98f8-2fcb49e043df","dcf9f77d-ed5e-498e-98f8-2fcb49e043df","Gamawa","Bauchi","Northeast",232,"12.04147494 10.74219842 387.5 5.0","1339600142380.jpg","bauchi_gamawa","1339600142380.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Duwaru","Udubo north east","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34158",34158,"e8663439-1bc2-49e2-9608-e821bfe76c79","e8663439-1bc2-49e2-9608-e821bfe76c79","Gamawa","Bauchi","Northeast",232,"11.82605975 10.79152125 390.6000061035156 5.0","1339757604749.jpg","bauchi_gamawa","1339757604749.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Tarmasuwa","Tarmasuwa","No",NA,"No","Dry Well","No","Stand Alone Water Point"
"34159",34159,"adb4cb1e-8f21-49c0-9cd1-bd0be7d00882","adb4cb1e-8f21-49c0-9cd1-bd0be7d00882","Gamawa","Bauchi","Northeast",232,"12.3197482 10.69926826 361.6000061035156 5.0","1339852622505.jpg","bauchi_gamawa","1339852622505.jpg","Tap",NA,NA,"outlet","Debi","Gololo north","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"34160",34160,"16d677c6-6e79-48b6-8a9d-440e07066192","16d677c6-6e79-48b6-8a9d-440e07066192","Gamawa","Bauchi","Northeast",232,"11.82875411 10.76236402 400.29998779296875 5.0","1339771729760.jpg","bauchi_gamawa","1339771729760.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Garin Makama","Zindiwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34161",34161,"c0f4bbe6-b03f-44b7-8c4a-e391f8240a56","c0f4bbe6-b03f-44b7-8c4a-e391f8240a56","Gamawa","Bauchi","Northeast",232,"12.22249932 10.73891305 379.8999938964844 5.0","1339590948566.jpg","bauchi_gamawa","1339590948566.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Alagaruba","ALAGARUBA","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34162",34162,"5a3e4a7b-10aa-41dd-86fb-c91cbd665200","5a3e4a7b-10aa-41dd-86fb-c91cbd665200","Gamawa","Bauchi","Northeast",232,"11.96311027 10.7406653 382.70001220703125 5.0","1339845769553.jpg","bauchi_gamawa","1339845769553.jpg","Tap",NA,"borehole_tube_well","water_source","Wabu","Udubo north east","Yes","Diesel","Yes","Functional","No","Stand Alone Water Point"
"34163",34163,"6ecde33d-7b04-457c-bbd8-c819d842ad1d","6ecde33d-7b04-457c-bbd8-c819d842ad1d","Gamawa","Bauchi","Northeast",232,"11.76022942 10.78769113 413.1000061035156 5.0","1339763178763.jpg","bauchi_gamawa","1339763178763.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Jan biri","Tarmasuwa","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34164",34164,"fc73d08a-01d2-42eb-8afa-5a19c404d2d2","fc73d08a-01d2-42eb-8afa-5a19c404d2d2","Gamawa","Bauchi","Northeast",232,"12.05749457 10.80060216 388.8999938964844 5.0","1339590610762.jpg","bauchi_gamawa","1339590610762.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Garin malam","Marana","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34165",34165,"e05fef55-3dd0-42b6-bfe7-569506f97026","e05fef55-3dd0-42b6-bfe7-569506f97026","Gamawa","Bauchi","Northeast",232,"12.19377542 10.65305399 373.6000061035156 5.0","1339602965691.jpg","bauchi_gamawa","1339602965691.jpg","Unimproved Well",NA,"unprotected_dug_well","water_source","Meleri","Alagaruno","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34166",34166,"663f5942-c0a6-4c6d-a833-5c64d38f6444","663f5942-c0a6-4c6d-a833-5c64d38f6444","Gamawa","Bauchi","Northeast",232,"12.03902369 10.75596898 390.1000061035156 5.0","1339595510391.jpg","bauchi_gamawa","1339595510391.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Garin bara","Marana","No",NA,"Yes","Functional","No","Stand Alone Water Point"
"34167",34167,"a42a68d2-259f-4793-8b35-d27e08af461e","a42a68d2-259f-4793-8b35-d27e08af461e","Gamawa","Bauchi","Northeast",232,"11.80565901 10.80613178 417.79998779296875 5.0","1339760097039.jpg","bauchi_gamawa","1339760097039.jpg","Unimproved Well",NA,"protected_dug_well","water_source","Gyadau","Tarmasuwa","No","Animal Traction","Yes","Functional","No","Stand Alone Water Point"
