breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Mechanical Issue,handpump,Kufayi Community,,,Stand Alone Water Point,1339763936692.jpg,No,10.37810977 11.19199335 412.5 5.0,True,Kwami,455,455,455.0,Hand Pump,No,1339763936692.jpg,water,Gombe,gombe_kwami,ccc9b795-54d8-46fb-8559-f6efba34526d,Kwami Ward.,Handpump,water_source,borehole_tube_well,ccc9b795-54d8-46fb-8559-f6efba34526d,Northeast
Functional,unimproved,"
Mallam sidi",,,Stand Alone Water Point,1339691627240.jpg,Yes,10.46683233 11.2955713 339.0 5.0,False,Kwami,455,455,455.0,Manual,No,1339691627240.jpg,water,Gombe,gombe_kwami,74a8bc11-2eba-473a-ac97-e5a18a2a8fb3,Mallam Sidi,Unimproved,water_source,protected_dug_well,74a8bc11-2eba-473a-ac97-e5a18a2a8fb3,Northeast
Functional,unimproved,Yame,,,Stand Alone Water Point,1339761809298.jpg,Yes,10.5206692 11.27559527 336.3999938964844 5.0,False,Kwami,455,455,455.0,Manual,No,1339761809298.jpg,water,Gombe,gombe_kwami,d9e28c8f-c388-457c-8291-4cb98fe4f567,Gadam,Unimproved,water_source,unprotected_dug_well,d9e28c8f-c388-457c-8291-4cb98fe4f567,Northeast
Don't Know,one_thousand_overhead,Jurara,,,,1339585293530.jpg,No,10.49589535 11.39006185 287.0 5.0,True,Kwami,455,455,455.0,,Don't Know,1339585293530.jpg,water,Gombe,gombe_kwami,35c7d7d0-58ec-4a06-a996-602e5c81fb61,Jurara,"Overhead Tank (1,000)",dk,,35c7d7d0-58ec-4a06-a996-602e5c81fb61,Northeast
Mechanical Issue,handpump,Doho,,,,1339669308058.jpg,No,10.432382225990295 11.225983500480652 471.0 4.0,True,Kwami,455,455,455.0,Hand Pump,No,1339669308058.jpg,water,Gombe,gombe_kwami,9e4e050a-66b9-4444-a48c-83229ee0e2d6,Doho ward,Handpump,dk,,9e4e050a-66b9-4444-a48c-83229ee0e2d6,Northeast
Mechanical Issue,ten_thousand_overhead,Z.Kyari,,,"Water Scheme, Source within 100m",1339672888392.jpg,No,10.47371729 11.27727352 379.70001220703125 5.0,True,Kwami,455,455,455.0,Tap (unknown lift),No,1339672888392.jpg,water,Gombe,gombe_kwami,a28a0f21-6ec6-422e-8dec-a1cc87025c63,Mallam Sidi,"Overhead Tank (10,000)",outlet,,a28a0f21-6ec6-422e-8dec-a1cc87025c63,Northeast
Mechanical Issue,handpump,G.S.S.Mallan Sidi,,,Stand Alone Water Point,1339686225212.jpg,No,10.47740227 11.29847904 337.6000061035156 5.0,True,Kwami,455,455,455.0,Hand Pump,No,1339686225212.jpg,water,Gombe,gombe_kwami,f8343b3e-1c15-43a8-b454-7874c04bb6d7,Mallam zSidi,Handpump,water_source,borehole_tube_well,f8343b3e-1c15-43a8-b454-7874c04bb6d7,Northeast
Functional,unimproved,Musa Gudu,,,Stand Alone Water Point,1339669631539.jpg,Yes,10.4520164 11.25101934 448.79998779296875 5.0,False,Kwami,455,455,455.0,Hand Pump,No,1339669631539.jpg,water,Gombe,gombe_kwami,f6afa419-3c55-460a-9885-155db6746e38,Mallam Sidi,Unimproved,water_source,unprotected_dug_well,f6afa419-3c55-460a-9885-155db6746e38,Northeast
Functional,handpump,N.y.s.C                 Camp,,,Stand Alone Water Point,1339686692471.jpg,Yes,10.48505888 11.30077743 333.3999938964844 5.0,True,Kwami,455,455,455.0,Hand Pump,No,1339686692471.jpg,water,Gombe,gombe_kwami,521c4309-b044-4e6a-ae6a-86ca0e17fba7,Mqal,Handpump,water_source,borehole_tube_well,521c4309-b044-4e6a-ae6a-86ca0e17fba7,Northeast
Functional,ten_thousand_overhead,NyscC amp,,,"Water Scheme, Source within 100m",1339686983469.jpg,Yes,10.48512275 11.30126239 342.0 5.0,True,Kwami,455,455,455.0,Tap (unknown lift),No,1339686983469.jpg,water,Gombe,gombe_kwami,9a216dd6-d9b9-4126-b593-c349647996a0,Mallam Sidi,"Overhead Tank (10,000)",outlet,,9a216dd6-d9b9-4126-b593-c349647996a0,Northeast
Poorly Constructed,handpump,Jaurogambo,,,,1339592810615.jpg,No,10.50167433 11.36940096 290.29998779296875 5.0,True,Kwami,455,455,455.0,Hand Pump,Don't Know,1339592810615.jpg,water,Gombe,gombe_kwami,a84db33b-ed98-4aa1-bed2-9768ab5e7c7e,Jurara,Handpump,dk,,a84db33b-ed98-4aa1-bed2-9768ab5e7c7e,Northeast
