"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"30166",30166,"fe511536-4af4-4f79-a373-543d0280c647","fe511536-4af4-4f79-a373-543d0280c647","Esan North-East","Edo","South-South",200,"6.729721426963806 6.36982798576355 377.0 3.0","1347021682762.jpg","edo_esan_north_east","1347021682762.jpg","Tap",NA,NA,"outlet","AWO","7","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"30167",30167,"eb6e0230-bbfc-48f0-8a40-2d7ec0a1245d","eb6e0230-bbfc-48f0-8a40-2d7ec0a1245d","Esan North-East","Edo","South-South",200,"6.733460426330566 6.288095712661743 455.0 4.0","1347375653364.jpg","edo_esan_north_east","1347375653364.jpg","Tap",NA,NA,"outlet","Error","3","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source within 1km"
"30168",30168,"59e64cc2-b31c-4f12-b68f-81385b1cca90","59e64cc2-b31c-4f12-b68f-81385b1cca90","Esan North-East","Edo","South-South",200,"6.736078262329102 6.27144992351532 494.0 4.0","1347024649839.jpg","edo_esan_north_east","1347024649839.jpg","Tap",NA,NA,"outlet","obeidu","2","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"30169",30169,"ba181cbd-1f02-4a40-b2a2-f308795c5d6e","ba181cbd-1f02-4a40-b2a2-f308795c5d6e","Esan North-East","Edo","South-South",200,"6.724737882614136 6.319659948348999 416.0 4.0","1347364094070.jpg","edo_esan_north_east","1347364094070.jpg","Tap",NA,NA,"outlet","Odigue","4","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"30170",30170,"d71f2364-e2da-44ed-98de-57dfa20dde5d","d71f2364-e2da-44ed-98de-57dfa20dde5d","Esan North-East","Edo","South-South",200,"6.717340350151062 6.364474296569824 386.0 4.0","1347019815607.jpg","edo_esan_north_east","1347019815607.jpg","Tap",NA,NA,"outlet","OBIYON","7","Yes","Tap (unknown lift)","No","Under Construction","No","Water Scheme, Source within 100m"
"30171",30171,"1e4ca580-94ef-490c-a1b2-fb903da75c00","1e4ca580-94ef-490c-a1b2-fb903da75c00","Esan North-East","Edo","South-South",200,"6.750631928443909 6.3181471824646 395.0 4.0","1347026205985.jpg","edo_esan_north_east","1347026205985.jpg","Tap",NA,NA,"outlet","Unuwazi","1","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"30172",30172,"ccf7cf46-0705-4f0f-b680-1fb6b03b9e3a","ccf7cf46-0705-4f0f-b680-1fb6b03b9e3a","Esan North-East","Edo","South-South",200,"6.7081403732299805 6.3148534297943115 441.0 4.0","1347023657121.jpg","edo_esan_north_east","1347023657121.jpg","Tap",NA,NA,"outlet","Ebhoiyi","11","Yes","Tap (unknown lift)","No","Don't Know","No","Water Scheme, Source further than 1km"
"30173",30173,"1d39270f-b028-4f58-b378-bad44ce2dd5a","1d39270f-b028-4f58-b378-bad44ce2dd5a","Esan North-East","Edo","South-South",200,"6.731239557266235 6.262330412864685 468.0 4.0","1347023870330.jpg","edo_esan_north_east","1347023870330.jpg","Tap",NA,NA,"outlet","Obeidu","2","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"30174",30174,"53446273-5f63-4d91-bdf9-7dbbe9393b2f","53446273-5f63-4d91-bdf9-7dbbe9393b2f","Esan North-East","Edo","South-South",200,"6.812129616737366 6.409664154052734 157.0 8.0","1347094109477.jpg","edo_esan_north_east","1347094109477.jpg","Tap",NA,NA,"outlet","UZEA","6","Yes","Tap (unknown lift)","No","Poorly Constructed","No","Water Scheme, Source within 100m"
"30175",30175,"c933e8f7-f817-4590-b047-df79d048654c","c933e8f7-f817-4590-b047-df79d048654c","Esan North-East","Edo","South-South",200,"6.6734379529953 6.286899447441101 378.0 4.0","1347022108423.jpg","edo_esan_north_east","1347022108423.jpg","Tap",NA,NA,"outlet","Ubierumu Oke","11","Yes","Tap (unknown lift)","No","Don't Know","Don't Know","Water Scheme, Source further than 1km"
"30176",30176,"db601a6c-c9b9-4ad9-b3af-dea99cb12b13","db601a6c-c9b9-4ad9-b3af-dea99cb12b13","Esan North-East","Edo","South-South",200,"6.7363035678863525 6.26995325088501 464.0 4.0","1347022646644.jpg","edo_esan_north_east","1347022646644.jpg","Tap",NA,NA,"outlet","Ivue","2","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"30177",30177,"a234cda3-4665-4836-90cb-264c4ed4b400","a234cda3-4665-4836-90cb-264c4ed4b400","Esan North-East","Edo","South-South",200,"5.7505987 5.99959805 31.600000381469727 5.0","1342185654399.jpg","edo_esan_north_east","1342185654399.jpg","Tap",NA,NA,"outlet","EKU","9","Yes","Tap (unknown lift)","Yes","Functional","Yes","Water Scheme, Source within 100m"
"30178",30178,"35402c97-ba37-443a-8d59-e5e113c14b5c","35402c97-ba37-443a-8d59-e5e113c14b5c","Esan North-East","Edo","South-South",200,"6.735788583755493 6.297698020935059 424.0 4.0","1347022087393.jpg","edo_esan_north_east","1347022087393.jpg","Tap",NA,NA,"outlet","Arue","3","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 100m"
"30179",30179,"b67c29c8-4e28-4ea4-931d-0dc5577d8af9","b67c29c8-4e28-4ea4-931d-0dc5577d8af9","Esan North-East","Edo","South-South",200,"6.729780435562134 6.369452476501465 379.0 4.0","1347021420425.jpg","edo_esan_north_east","1347021420425.jpg","Unimproved Well",NA,"protected_dug_well","water_source","AWO","7","No","Manual","Yes","Functional","No","Stand Alone Water Point"
"30180",30180,"52be17ff-6d7a-4145-919b-4442ea500822","52be17ff-6d7a-4145-919b-4442ea500822","Esan North-East","Edo","South-South",200,"6.745691299438477 6.31389319896698 411.0 4.0","1347111464511.jpg","edo_esan_north_east","1347111464511.jpg","Tap",NA,NA,"outlet","Unuwazi","1","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 1km"
"30181",30181,"66036dc2-c721-479d-b454-f8374f8f9242","66036dc2-c721-479d-b454-f8374f8f9242","Esan North-East","Edo","South-South",200,"6.810150146484375 6.42451286315918 150.0 4.0","1347096353238.jpg","edo_esan_north_east","1347096353238.jpg","Tap",NA,NA,"outlet","EBULEN","6","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"30182",30182,"56c0a864-2ada-4013-99a2-9a33ad37cbff","56c0a864-2ada-4013-99a2-9a33ad37cbff","Esan North-East","Edo","South-South",200,"6.726593971252441 6.283777356147766 435.0 4.0","1347375991501.jpg","edo_esan_north_east","1347375991501.jpg","Tap",NA,NA,"outlet","Error","3","Yes","Tap (unknown lift)","No","Under Construction","Don't Know","Water Scheme, Source within 1km"
"30183",30183,"e4be0e71-ee2c-4a99-bf44-72dd34a9e61b","e4be0e71-ee2c-4a99-bf44-72dd34a9e61b","Esan North-East","Edo","South-South",200,"6.713365316390991 6.29167377948761 425.0 4.0","1347026854162.jpg","edo_esan_north_east","1347026854162.jpg","Tap",NA,NA,"outlet","Idumoza","11","Yes","Tap (unknown lift)","No","Mechanical Issue","No","Water Scheme, Source within 1km"
