"","X","X_id","uuid","lga","state","zone","X_lga_id","gps","formhub_photo_id","unique_lga","photo","water_point_type","Classification","water_source_type","water_scheme_type","community","ward","is_improved","lift_mechanism","functional","breakdown","pay_for_water_yn","distribution_type"
"86696",86696,"d65f7730-a22b-43d0-acbf-48704af5688a","d65f7730-a22b-43d0-acbf-48704af5688a","Ohaukwu","Ebonyi","Southeast",577,"6.47056878 7.91861626 146.39999389648438 5.0","1339852595958.jpg","ebonyi_ohaukwu","1339852595958.jpg","Borehole",NA,"borehole_tube_well","water_source","Umuoguduosha","Umuoguduosha","Yes","Hand Pump","Yes","Functional","No","Stand Alone Water Point"
"86697",86697,"8938d04a-37dc-4443-b990-f7e35fae193b","8938d04a-37dc-4443-b990-f7e35fae193b","Ohaukwu","Ebonyi","Southeast",577,"6.53562691 7.89400901 147.60000610351563 5.0","1339929337699.jpg","ebonyi_ohaukwu","1339929337699.jpg","Borehole",NA,"borehole_tube_well","water_source","Omuogudu akpu","Omuogudu akpu ward2","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"86699",86699,"62891484-6b9d-464e-8245-6dda97ce348d","62891484-6b9d-464e-8245-6dda97ce348d","Ohaukwu","Ebonyi","Southeast",577,"6.5097407 7.83862754 120.4000015258789 5.0","1339847392777.jpg","ebonyi_ohaukwu","1339847392777.jpg","Borehole",NA,"borehole_tube_well","water_source","Omuogudu","Omuogudu oshia","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
"86700",86700,"038a9df9-e714-46ac-92cd-88f7e7d420a4","038a9df9-e714-46ac-92cd-88f7e7d420a4","Ohaukwu","Ebonyi","Southeast",577,"6.52456692 8.00332167 117.0999984741211 5.0","1339766994133.jpg","ebonyi_ohaukwu","1339766994133.jpg","Tap",NA,NA,"outlet","Ndi Obiagu Okposhi Eshi","Okposhi l","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"86701",86701,"e57a15e6-9110-450f-a164-7f60265da697","e57a15e6-9110-450f-a164-7f60265da697","Ohaukwu","Ebonyi","Southeast",577,"6.53649702 8.02960629 98.0999984741211 5.0","1339770240741.jpg","ebonyi_ohaukwu","1339770240741.jpg","Tap",NA,NA,"outlet","Nkoroma Okposhi Eshi","Okposhi l","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"86702",86702,"1b921f70-177c-4be1-b3e7-15884a15bb66","1b921f70-177c-4be1-b3e7-15884a15bb66","Ohaukwu","Ebonyi","Southeast",577,"6.48876204 7.93989671 126.80000305175781 5.0","1339924400541.jpg","ebonyi_ohaukwu","1339924400541.jpg","Borehole",NA,"borehole_tube_well","water_source","Omuogudu akpu ishituma","Omuogudu akpu ward2","Yes",NA,"Yes","Functional","No","Stand Alone Water Point"
"86703",86703,"0e7544c0-1fd1-45cd-aa8e-96c6574f8a0f","0e7544c0-1fd1-45cd-aa8e-96c6574f8a0f","Ohaukwu","Ebonyi","Southeast",577,"6.39883776 7.93483463 149.89999389648438 5.0","1339551367254.jpg","ebonyi_ohaukwu","1339551367254.jpg","Don't Know",NA,NA,"dk","Amike","Ezzangbo","No",NA,"No","Poorly Constructed","Don't Know",NA
"86704",86704,"ae1e54dc-8608-4d47-b800-e1555d4d0fb3","ae1e54dc-8608-4d47-b800-e1555d4d0fb3","Ohaukwu","Ebonyi","Southeast",577,"6.469171643257141 7.95534074306488 113.0 4.0","1339856654504.jpg","ebonyi_ohaukwu","1339856654504.jpg","Tap",NA,NA,"outlet","Ndiulo umuakpu","Okposhi 1","Yes","Tap (unknown lift)","No","Don't Know","No",NA
"86705",86705,"6d1cb2ca-2f59-4d14-bb1f-304991818ab8","6d1cb2ca-2f59-4d14-bb1f-304991818ab8","Ohaukwu","Ebonyi","Southeast",577,"6.44389768 7.91037224 184.1999969482422 5.0","1339603899052.jpg","ebonyi_ohaukwu","1339603899052.jpg","Tap",NA,NA,"outlet","Amaffia Amaeku","Okposhi ll","Yes","Tap (unknown lift)","Yes","Functional","No","Water Scheme, Source within 100m"
"86706",86706,"a5f7e5f6-1e0b-4e7a-bb57-5882936169e3","a5f7e5f6-1e0b-4e7a-bb57-5882936169e3","Ohaukwu","Ebonyi","Southeast",577,"6.4797367 7.94623307 134.39999389648438 5.0","1339920738878.jpg","ebonyi_ohaukwu","1339920738878.jpg","Borehole",NA,"borehole_tube_well","water_source","Omuogudu akpu","Omuogudu akpu ward 2","Yes",NA,"No","Mechanical Issue","No","Stand Alone Water Point"
