breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,,Badna,,,Stand Alone Water Point,1336123998261.jpg,Yes,10.62587868 7.19740164 620.0 5.0,True,Chikun,139,139,139.0,Hand Pump,No,1336123998261.jpg,water,Kaduna,kaduna_chikun,75bacb3e-6d4b-4e5d-8ba4-9cde010c6945,Kunai,Borehole,water_source,borehole_tube_well,75bacb3e-6d4b-4e5d-8ba4-9cde010c6945,Northwest
Functional,,Gidan Sarkin Kakura,,,Stand Alone Water Point,1336225327846.jpg,Yes,10.49744824 7.54575577 657.7000122070313 5.0,True,Chikun,139,139,139.0,Hand Pump,No,1336225327846.jpg,water,Kaduna,kaduna_chikun,0f7c5536-dd80-4562-b7e7-7bb547596a10,Kujama,Borehole,water_source,borehole_tube_well,0f7c5536-dd80-4562-b7e7-7bb547596a10,Northwest
Functional,,UNGWAN KASSO,,,"Water Scheme, Source within 100m",1335970393837.jpg,Yes,10.32568729 7.61683162 682.9000244140625 5.0,True,Chikun,139,139,139.0,Tap (unknown lift),No,1335970393837.jpg,water,Kaduna,kaduna_chikun,44efa424-861f-475e-b659-51bd88d7e3fc,KAKAU,Tap,outlet,,44efa424-861f-475e-b659-51bd88d7e3fc,Northwest
Poor Water Quality,,Chikun,,,Stand Alone Water Point,1336036504978.jpg,No,10.27103645 7.10914213 612.2999877929688 5.0,True,Chikun,139,139,139.0,Hand Pump,No,1336036504978.jpg,water,Kaduna,kaduna_chikun,7ef8d9b8-1efe-40cd-94fd-8e18fa16d796,Chikun,Borehole,water_source,borehole_tube_well,7ef8d9b8-1efe-40cd-94fd-8e18fa16d796,Northwest
Functional,,KANKOMI,,,"Water Scheme, Source within 100m",1335957629578.jpg,Yes,10.33636499 7.52399094 644.2000122070313 5.0,True,Chikun,139,139,139.0,Tap (unknown lift),No,1335957629578.jpg,water,Kaduna,kaduna_chikun,d7c8b4b1-5945-4770-8922-6b6ba2c17154,KAKAU,Tap,outlet,,d7c8b4b1-5945-4770-8922-6b6ba2c17154,Northwest
Poor Water Quality,,Gwagwada,,,Stand Alone Water Point,1335826984735.jpg,No,10.25527476 7.22945862 574.4000244140625 5.0,True,Chikun,139,139,139.0,Hand Pump,No,1335826984735.jpg,water,Kaduna,kaduna_chikun,8f230a34-ee4e-4ba4-bc3e-35d93627fb94,Gwagwada,Borehole,water_source,borehole_tube_well,8f230a34-ee4e-4ba4-bc3e-35d93627fb94,Northwest
Functional,,KAKAU-DAJI,,,Stand Alone Water Point,1335891244557.jpg,Yes,10.37577412 7.45038256 681.2000122070313 5.0,False,Chikun,139,139,139.0,Manual,Don't Know,1335891244557.jpg,water,Kaduna,kaduna_chikun,caf9251a-44b4-4eb0-be8f-14844bcebbde,KAKAU,Unimproved Well,water_source,protected_dug_well,caf9251a-44b4-4eb0-be8f-14844bcebbde,Northwest
Functional,,Kasaya,,,Stand Alone Water Point,1336051300893.jpg,Yes,10.48813183 7.20749089 631.4000244140625 5.0,True,Chikun,139,139,139.0,Hand Pump,No,1336051300893.jpg,water,Kaduna,kaduna_chikun,1d63f229-5a22-4a42-a09b-0a89a52389ed,Kunai,Borehole,water_source,borehole_tube_well,1d63f229-5a22-4a42-a09b-0a89a52389ed,Northwest
Functional,,NARAYI,,,Stand Alone Water Point,1336123004216.jpg,Yes,10.47386604 7.45695653 627.0999755859375 5.0,False,Chikun,139,139,139.0,Manual,No,1336123004216.jpg,water,Kaduna,kaduna_chikun,49270e07-da92-4752-88b2-5e4f196fbbe3,NARAYI,Unimproved Well,water_source,protected_dug_well,49270e07-da92-4752-88b2-5e4f196fbbe3,Northwest
Functional,,Bugai 2,,,Stand Alone Water Point,1336224988810.jpg,Yes,10.53380942 7.6620572 661.5999755859375 5.0,True,Chikun,139,139,139.0,Hand Pump,No,1336224988810.jpg,water,Kaduna,kaduna_chikun,1d24e6f7-73e9-43ce-bbdd-5857f0ffbb66,Kujama,Borehole,water_source,borehole_tube_well,1d24e6f7-73e9-43ce-bbdd-5857f0ffbb66,Northwest
Functional,,Kafari,,,Stand Alone Water Point,1336385348753.jpg,Yes,10.42990158 7.69800534 675.5999755859375 5.0,True,Chikun,139,139,139.0,Hand Pump,No,1336385348753.jpg,water,Kaduna,kaduna_chikun,086b3e89-5813-487f-ab52-338bb2268828,Kafari,Borehole,water_source,borehole_tube_well,086b3e89-5813-487f-ab52-338bb2268828,Northwest
Functional,,Pamfura,,,"Water Scheme, Source within 100m",1336410302829.jpg,Yes,10.48134967 7.62535248 701.2999877929688 5.0,True,Chikun,139,139,139.0,Tap (unknown lift),No,1336410302829.jpg,water,Kaduna,kaduna_chikun,d90898ba-0a6e-4dbc-9c23-9485bc669c7b,Kujama,Tap,outlet,,d90898ba-0a6e-4dbc-9c23-9485bc669c7b,Northwest
Mechanical Issue,,JUJI,,,"Water Scheme, Source within 100m",1335945485540.jpg,No,10.41008218 7.45685019 650.0999755859375 5.0,True,Chikun,139,139,139.0,Tap (unknown lift),No,1335945485540.jpg,water,Kaduna,kaduna_chikun,daf5bd00-a047-4e53-b603-6d379941b69f,KAKAU,Tap,outlet,,daf5bd00-a047-4e53-b603-6d379941b69f,Northwest
