"","X","uuid","mylga","mylga_state","mylga_zone","X_lga_id","photo","unique_lga","X_id","formhub_photo_id","gps","facility_name","facility_type","maternal_health_delivery_services_24_7","facility_open_247_yn","essential_meds_stockout","emergency_transport_currently_functioning","skilled_birth_attendant","num_chews_and_chos","power_access_and_functional","comprehensive_obstetrics_yn","num_chews_total","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","num_lab_techs_fulltime","staff_paid_lastmth_yn","sulpha_and_antenatal","has_itns","medication_iron_tablets","medication_folic_acid","scale_yn","equipment_bp_machine","hiv_tx_srvcs_pmtct_services_calc","lab_tests_hemoglobin_testing_calc","lab_tests_urine_testing_calc","mobile_signal_funct_yn","iv_antibiotics_yn_calc","emoc_vacuum_extractor","emoc_forceps","compr_oc_c_sections","uterotonics_yn_calc","antishock_garment_yn","emoc_parenteral_anticonvulsant","at_least_two_skilled_birth_attendants","at_least_three_skilled_birth_attendants","at_least_four_skilled_birth_attendants","compr_oc_blood_transfusions","condoms_yn","family_planning_pill_calc_calc","family_planning_injectables_calc_calc","family_planning_iud_calc","family_planning_implants_calc","sterilization_yn_calc","child_health_growth_monitor","child_health_measles_immun_calc","child_health_opv_immuization_calc","child_health_dpt_immunization_calc","child_health_tetanus_immun_calc","child_health_hepb_immunization_calc","child_health_bcg_immunization_calc","child_health_yellow_fever_immun_calc","child_health_csm_immunization_calc","vaccines_icepack_calc","equipment_refrigerator","malaria_testing","malaria_treatment_artemisinin","malaria_treatment_sulphadoxine","paid_services_malaria_treatment","medication_anti_malarials","oral_antibiotics_calc","medication_antihistamines","medication_iv_fluid","lab_tests_pregnancy_calc","lab_tests_stool_calc","potable_water_access","improved_sanitation_and_functional","lab_tests_tb_microscopy_calc","tb_treatment_yn","lab_tests_hiv_testing_calc","hiv_treatment_yn","health_no_user_fees","iv_medications_yn","inpatient_care_yn"
"1",3143,"1457fc79-5a28-4785-a216-51a1c6714a4c","borgu","niger","north_central",121,"1338275905164.jpg","niger_borgu","1457fc79-5a28-4785-a216-51a1c6714a4c","1338275905164.jpg","10.28971899 3.67905672 330.20001220703125 21.0","PHC","primaryhealthcarecentre",FALSE,NA,TRUE,TRUE,FALSE,1,FALSE,FALSE,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"2",3144,"6a4dfd7f-70e5-4d83-9618-177b50340ea8","borgu","niger","north_central",121,"1338298516671.jpg","niger_borgu","6a4dfd7f-70e5-4d83-9618-177b50340ea8","1338298516671.jpg","10.526055693626404 4.362462759017944 238.0 4.0","kowa  da  kowa","primaryhealthcarecentre",FALSE,FALSE,NA,FALSE,FALSE,2,NA,FALSE,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE
"3",3145,"51dec7e4-9d7d-4086-842e-ae426018f3ea","borgu","niger","north_central",121,"1338115658681.jpg","niger_borgu","51dec7e4-9d7d-4086-842e-ae426018f3ea","1338115658681.jpg","10.417860746383667 4.2942434549331665 172.0 4.0","Sushi clinic and maternity","maternity",TRUE,TRUE,NA,TRUE,TRUE,2,NA,TRUE,1,4,2,1,2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE
"4",3146,"6c75501a-a13d-4779-88e0-1771239217a2","borgu","niger","north_central",121,"1338215559129.jpg","niger_borgu","6c75501a-a13d-4779-88e0-1771239217a2","1338215559129.jpg","10.84684291 4.09682939 199.3000030517578 5.0","BASIC HEALTH CLINIC KONKOSO","primaryhealthclinic",TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,1,1,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"5",3147,"8219450b-9b8a-4654-bb7f-e459f2a00751","borgu","niger","north_central",121,"1338308791633.jpg","niger_borgu","8219450b-9b8a-4654-bb7f-e459f2a00751","1338308791633.jpg","10.47914205 4.45580444 193.10000610351563 5.0","PHC","healthpostdispensary",FALSE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,2,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"6",3148,"f49a9310-a8ae-4c86-ab61-d2e68003aec7","borgu","niger","north_central",121,"1338026059118.jpg","niger_borgu","f49a9310-a8ae-4c86-ab61-d2e68003aec7","1338026059118.jpg","9.88427042 4.5111748 221.89999389648438 5.0","FAMILY HEALHT CENTER","primaryhealthcarecentre",TRUE,TRUE,TRUE,TRUE,TRUE,15,TRUE,FALSE,14,3,7,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"7",3149,"c4bdad88-3f75-4cee-9973-cfbfd0806906","borgu","niger","north_central",121,"1338374219678.jpg","niger_borgu","c4bdad88-3f75-4cee-9973-cfbfd0806906","1338374219678.jpg","9.86768651 4.50674108 203.89999389648438 5.0","F.G.G.C SCHOOL CLINIC","primaryhealthclinic",FALSE,NA,NA,TRUE,TRUE,1,TRUE,FALSE,1,2,0,0,0,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"8",3150,"ced78d0f-0e1e-49b4-b37a-a9b2e36a45a9","borgu","niger","north_central",121,"1338302177538.jpg","niger_borgu","ced78d0f-0e1e-49b4-b37a-a9b2e36a45a9","1338302177538.jpg","10.58992941 4.15470044 264.3999938964844 5.0","HEALTH CENTRE","primaryhealthcarecentre",TRUE,TRUE,NA,TRUE,FALSE,1,FALSE,FALSE,1,0,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9",3151,"7e2f7313-d810-425e-8083-a859ca19185f","borgu","niger","north_central",121,"1338202195586.jpg","niger_borgu","7e2f7313-d810-425e-8083-a859ca19185f","1338202195586.jpg","10.8999502658844 4.297167062759399 239.0 3.0","HEALTH CENTRE","healthpostdispensary",FALSE,TRUE,NA,FALSE,FALSE,3,TRUE,FALSE,3,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"10",3152,"d8a1e347-9ba2-40b3-82e3-f0725d38c0fd","borgu","niger","north_central",121,"1338274935565.jpg","niger_borgu","d8a1e347-9ba2-40b3-82e3-f0725d38c0fd","1338274935565.jpg","10.61339058 4.02977307 317.70001220703125 5.0","HEALTH CLINIC KABE","primaryhealthcarecentre",TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
