breakdown,classification,community,dist_euc,dist_fake,distribution_type,formhub_photo_id,functional,gps,is_improved,lga,lga_id,lga_orig,lga_valid,lift_mechanism,pay_for_water_yn,photo,sector,state,unique_lga,uuid,ward,water_point_type,water_scheme_type,water_source_type,x_id,zone
Functional,one_thousand_overhead,Abalama,,,"Water Scheme, Source within 100m",1342083850272.jpg,Yes,4.76532736 6.83857535 13.399999618530273 5.0,True,Asari Toru,64,64,64.0,Tap (unknown lift),No,1342083850272.jpg,water,Rivers,rivers_asari_toru,9d2c210f-df3b-4336-82a0-d4e9b08e4798,11,"Overhead Tank (1,000)",outlet,,9d2c210f-df3b-4336-82a0-d4e9b08e4798,South-South
Functional,one_thousand_overhead,BUGUMA,,,"Water Scheme, Source within 100m",1342429776141.jpg,Yes,4.73542616 6.86187941 43.70000076293945 5.0,True,Asari Toru,64,64,64.0,Tap (unknown lift),No,1342429776141.jpg,water,Rivers,rivers_asari_toru,e49cbb48-56a8-49e2-a7ff-340d05a6f646,8,"Overhead Tank (1,000)",outlet,,e49cbb48-56a8-49e2-a7ff-340d05a6f646,South-South
Functional,one_thousand_overhead,IDO,,,"Water Scheme, Source within 100m",1342091008952.jpg,Yes,4.74459772 6.85531712 26.299999237060547 5.0,True,Asari Toru,64,64,64.0,Tap (unknown lift),No,1342091008952.jpg,water,Rivers,rivers_asari_toru,0ceb0dde-e8fc-4044-bc96-b833d85ddbbc,12 (IDO),"Overhead Tank (1,000)",outlet,,0ceb0dde-e8fc-4044-bc96-b833d85ddbbc,South-South
Functional,unimproved,11,,,Stand Alone Water Point,1342265410596.jpg,Yes,4.80040367 6.84405718 28.200000762939453 5.0,False,Asari Toru,64,64,64.0,Hand Pump,No,1342265410596.jpg,water,Rivers,rivers_asari_toru,ec9fe274-65bd-4997-9904-6de3284f93be,11,Unimproved,water_source,unprotected_dug_well,ec9fe274-65bd-4997-9904-6de3284f93be,South-South
Functional,one_thousand_overhead,Angulama,,,"Water Scheme, Source within 100m",1342181398203.jpg,Yes,4.72003566 6.83509593 21.0 5.0,True,Asari Toru,64,64,64.0,Tap (unknown lift),No,1342181398203.jpg,water,Rivers,rivers_asari_toru,f805015a-ef81-413a-aebd-55b0e86fd0f2,13,"Overhead Tank (1,000)",outlet,,f805015a-ef81-413a-aebd-55b0e86fd0f2,South-South
Functional,ten_thousand_overhead,SAMA,,,"Water Scheme, Source within 1km",1342081623972.jpg,Yes,4.81320453 6.82594029 36.099998474121094 5.0,True,Asari Toru,64,64,64.0,Tap (unknown lift),No,1342081623972.jpg,water,Rivers,rivers_asari_toru,cf6a8a26-a688-4a11-adb7-a411c2fbb06d,12,"Overhead Tank (10,000)",outlet,,cf6a8a26-a688-4a11-adb7-a411c2fbb06d,South-South
Mechanical Issue,handpump,Buguma,,,Stand Alone Water Point,1342431322775.jpg,No,4.7330435 6.86293178 29.399999618530273 5.0,True,Asari Toru,64,64,64.0,Hand Pump,No,1342431322775.jpg,water,Rivers,rivers_asari_toru,e98ec3b9-9524-4de8-a7bd-f40098525beb,4,Handpump,water_source,dam,e98ec3b9-9524-4de8-a7bd-f40098525beb,South-South
Mechanical Issue,ten_thousand_overhead,Buguma,,,"Water Scheme, Source within 1km",1342437976984.jpg,No,4.73803053 6.86139746 27.0 5.0,True,Asari Toru,64,64,64.0,Tap (unknown lift),No,1342437976984.jpg,water,Rivers,rivers_asari_toru,87212d2c-d480-48ad-ad17-93dfe401b6c4,6,"Overhead Tank (10,000)",outlet,,87212d2c-d480-48ad-ad17-93dfe401b6c4,South-South
Functional,handpump,BUGUMA,,,"Water Scheme, Source within 100m",1342429251093.jpg,Yes,4.73600025 6.86051967 28.600000381469727 5.0,True,Asari Toru,64,64,64.0,Hand Pump,No,1342429251093.jpg,water,Rivers,rivers_asari_toru,dc87a290-49d1-47e4-8624-c1d4fa3d4f64,9,Handpump,outlet,,dc87a290-49d1-47e4-8624-c1d4fa3d4f64,South-South
Functional,unimproved,OPROAMA,,,Stand Alone Water Point,1342265263202.jpg,Yes,4.80040181 6.84395297 28.0 5.0,False,Asari Toru,64,64,64.0,Hand Pump,No,1342265263202.jpg,water,Rivers,rivers_asari_toru,e61b2e1c-7c71-4db4-8da1-b1b28b583891,11,Unimproved,water_source,unprotected_dug_well,e61b2e1c-7c71-4db4-8da1-b1b28b583891,South-South
